16,12,9,,200.3,0.349,16.3,70,17.6,0.234,0.1,1.8,0.9,0.7,0.9,0.6,0.6,0.7,0,0,0.7,0.4,0.2,0.2,2.7,120.7,115.7,102.2,95.4,84.5,68.2,64.5,48,34.7,29.6,15,7,6.9,7.5,261.3
16,12,15,,200.3,0.337,15.4,67.7,16.9,0.229,0.4,2.2,0.2,0.4,0.7,1.3,1,0.3,0.2,0.1,0.4,0.4,0.6,0.2,3.2,125,119.2,104.9,98,78.5,61.3,54.2,44.7,28.1,21.8,17.8,10.6,11.3,13,259.6
16,12,21,,200.4,0.335,15.3,67.2,16.9,0.23,0.5,2.2,0.4,0.6,0.6,1.3,0.9,0.1,0.2,0.1,0.5,0.4,0.5,0.2,3.2,128.3,124.9,110.4,99.2,82.2,67.4,55.5,47.2,31.8,27.3,18.5,11,8,4.7,270.3
16,12,27,,200.4,0.335,15.5,67.2,17,0.232,0.2,2.2,0.4,0.7,0.6,1.3,1,0.1,0.2,0.2,0.5,0.5,0.4,0.2,3.2,123.9,121.7,106,92.7,74.5,55.7,44.1,32.7,21.5,15,15.6,15.1,12.5,14,251.5
16,12,33,,200.4,0.337,15.5,67.6,17,0.231,0.2,1.9,0.9,0.8,0.7,0.8,0.8,0.7,0.1,0.1,0.5,0.4,0.2,0,2.9,126.7,118.7,95.5,78.5,52.2,35.7,22.8,14.9,9.9,9.8,7.7,7.7,9,7.5,225.3
16,12,40,,200.4,0.334,15.5,67.1,16.9,0.232,0.3,2.3,0.5,0.7,0.9,1.1,0.4,0.2,0.1,0.1,0.3,0.1,0.5,0.3,3.2,125.7,118,103.4,96,77.5,62.8,54.5,41.2,26.5,18.1,13.9,13.5,15,14.3,257.3
16,12,46,,200.4,0.338,15.3,67.9,17,0.227,0.1,1.9,1,1,0.8,0.8,0.9,0.7,0.3,0,0.8,0.6,0.2,0.1,3.2,117.7,114.5,100.7,82.2,69.7,47.7,36.6,27.1,18.6,18,11.4,8.8,4,2.5,232.5
16,12,52,,200.4,0.34,15.5,68.3,16.9,0.228,0.2,2.3,0.4,0.5,0.9,1.3,0.7,0.3,0.1,0.1,0.4,0.2,0.5,0.3,3.2,120.2,111.4,99.5,93.5,85.4,67.7,59.6,49.3,30.3,21.5,8.1,10,7.2,6.5,255.1
16,12,58,,200.2,0.34,15.5,68.2,17,0.228,0,1.7,1.1,0.6,1,0.9,1,0.8,0.3,0.1,0.6,0.3,0.1,0.1,3,123.4,112,97.9,83.4,62.5,43.8,33.2,20.3,16,5.2,2.7,8.9,10.3,6.2,228.5
16,13,4,,200.2,0.337,15.5,67.6,16.9,0.23,0.1,1.7,1.1,0.8,0.8,0.7,0.7,0.6,0.2,0.1,0.5,0.6,0.2,0.1,2.9,126,122,103.5,90.9,71.4,54.3,41.7,29.1,14.6,8.6,3.9,2,1.3,4.5,246.5
16,13,11,,200.1,0.338,15.6,67.8,16.9,0.231,0.1,1.6,1.1,0.9,0.7,0.7,0.8,0.7,0.4,0.2,0.7,0.4,0.2,0,2.9,117.4,108.7,94.4,80.4,64,48.6,38.5,24.1,16.1,4,4.5,2,2.9,3,223.3
16,13,17,,199.8,0.34,15.5,67.9,16.9,0.23,0,1.8,1.1,0.8,0.9,0.7,0.9,0.7,0,0.2,0.4,0.4,0.2,0,2.9,126.2,115.4,101.4,87.7,68.9,52.1,39.6,28,14.5,8.5,7.5,10,15.8,18.8,241
16,13,23,,199.7,0.341,15.6,68.2,16.8,0.23,0.4,2.3,0.5,0.5,0.6,1.3,0.9,0.2,0.1,0.1,0.1,0.3,0.6,0.1,3.2,123,114.2,100.9,87.2,75.2,55.7,43.5,30.1,18.1,11.9,10.1,8.6,10.3,11.8,241.9
16,13,29,,199.8,0.346,15.6,69.3,16.9,0.226,0.1,1.9,1,0.9,0.7,0.6,0.6,0.6,0.2,0,0.6,0.6,0.1,0,2.7,125.4,122.4,106.5,95.7,78.5,63.7,56.2,49.3,35,28.3,18.8,8.9,3.6,3,263.6
16,13,36,,199.9,0.34,15.6,68.1,16.9,0.23,0.1,1.6,1.3,0.8,1,0.7,0.8,0.6,0.2,0.1,0.6,0.3,0.4,0.1,3,126.2,120.2,105.7,94.9,80,61.8,52.2,42.5,23.6,15.5,6.2,9.9,16.3,18.5,258.8
16,13,42,,199.9,0.341,15.7,68.2,16.9,0.231,0.3,1.8,1.1,0.7,0.9,0.7,0.8,0.5,0.3,0.1,0.6,0.2,0.2,0.2,2.9,126,121.5,102.9,88.4,73.9,50.5,38.5,26.5,14.9,10,1.8,2.9,4,0,244.1
16,13,48,,200,0.342,15.7,68.4,16.9,0.231,0.1,1.5,1.1,0.7,0.9,0.6,0.9,0.9,0.2,0.3,0.4,0.6,0.3,0.2,2.9,123.2,112,101.9,89.5,71.5,53.7,40.1,24.1,13,14.1,8.6,3.1,2.5,1.1,238.4
16,13,54,,200.1,0.34,15.7,68.1,16.9,0.232,0.1,1.8,1,0.8,0.9,0.6,0.9,0.6,0.2,0.2,0.5,0.4,0.2,0.1,2.9,123.2,119.5,104.4,93.5,85.2,61.7,57.2,48.8,33.5,31.8,20.6,17.1,11.5,11,262.6
