18,28,20,,200.2,0.097,3.2,20.4,15.8,0.161,0.3,1.6,1,1,1,0.6,0.7,0.6,0.3,0.2,0.5,0.5,0.1,0.1,2.9,18,23.3,14.5,17.3,27.6,13.8,18.8,18.8,10.4,11.1,8.4,12.4,11.3,8.5,61.1
18,28,29,,200.7,0.097,3.2,20.4,15.8,0.161,0.3,1.6,1,1,1,0.6,0.7,0.6,0.3,0.2,0.5,0.5,0.1,0.1,2.9,18,23.3,14.5,17.3,27.6,13.8,18.8,18.8,10.4,11.1,8.4,12.4,11.3,8.5,61.1
18,28,37,,200.2,0.098,3.1,20.7,15.9,0.152,0.4,2.1,0.5,0.3,1.3,1.3,0.6,0,0.3,0.1,0.2,0.5,0.7,0.2,3.2,27.3,25.3,19,22.1,36.2,10,20.8,20,16.3,15,16.5,9.3,8,3.3,76.5
18,28,45,,200.7,0.098,3.1,20.7,15.9,0.153,0.1,1.5,1.3,0.9,1.1,0.6,0.8,0.6,0.3,0.2,0.5,0.2,0.2,0.1,3,25.8,30.1,24.3,21.6,38.7,15.3,24.6,23.1,20.8,13.6,14,10.9,12.3,3.7,81.2
18,28,53,,200.2,0.098,3.1,20.8,15.9,0.153,0.2,1.5,1.1,0.6,1.5,0.7,0.7,0.9,0,0.1,0.4,0.4,0,0.2,2.9,28.8,29.6,18.6,35.6,17.6,14.9,11.6,11.1,6.4,13.3,10.5,5.7,5,8.8,67.7
18,29,1,,200.7,0.098,3.1,20.8,15.9,0.152,0.1,1.7,1.1,0.9,1.1,0.5,0.7,0.9,0.2,0,0.7,0.8,0.2,0.2,3.1,33.2,34.2,26,30.1,32.6,15,20.8,17.8,10.5,9.5,16,4.2,2.3,7.7,80.4
18,29,10,,200.2,0.098,3.1,20.7,15.7,0.151,0.3,2.2,0.5,0.4,1.1,1.3,0.6,0.2,0.5,0.1,0.4,0.2,0.5,0.3,3.2,24.3,23.5,16.8,33.1,22.8,10.8,21.3,15,14.4,17.1,16.3,16.6,8.5,6.2,70.9
18,29,18,,200.7,0.098,3,20.5,15.6,0.15,0.3,2.1,0.5,0.2,1,1.3,0.8,0.1,0.4,0,0.4,0.3,0.4,0.2,3.1,28.1,33.6,24.6,31.3,22.3,13.5,17.8,13,7.7,11.3,1.3,9.3,3.6,6.2,70.9
18,29,26,,200.2,0.098,3,20.5,15.7,0.151,0.3,1.3,1,0.7,1,0.4,0.6,0.6,0.3,0.1,0.6,0.4,0.1,0.1,2.6,16.6,14.5,7.5,22.6,13.6,14.3,12.4,6.2,7.7,12.4,10.1,13.5,12.8,12,49.7
18,29,34,,200.7,0.098,3,20.6,15.7,0.15,0.2,1.6,1,0.9,1,0.6,0.9,0.8,0.3,0.3,0.3,0.5,0.2,0,2.9,25,17,19.5,19.5,28.3,15.3,18.8,17.6,12.5,7.7,10.5,0.8,9.5,4.4,62
18,29,43,,200.2,0.098,3,20.6,15.6,0.151,0.4,2.2,0.5,0.2,1.1,1.3,0.8,0.3,0.3,0,0.3,0.2,0.5,0.2,3.2,21.3,24,16.8,16.6,32.1,14,22.1,12.5,20.8,15.3,6.5,16.6,15.9,6.7,69
18,29,51,,200.7,0.098,3,20.6,15.6,0.15,0.2,1.3,1.1,0.8,1.3,0.5,0.6,0.6,0.2,0,0.6,0.3,0.2,0.1,2.7,27.3,25.8,21.6,39,26,12,18.6,9.1,11.5,10,6.5,6.7,8.3,4.2,47.7
18,29,59,,200.2,0.098,3,20.5,15.7,0.151,0.3,2,0.4,0.3,1.3,1.3,0.6,0,0.4,0.2,0.3,0.4,0.7,0.2,3.1,25.3,22.6,21.3,27.8,32.2,13.4,17.8,11.5,10.1,6.5,3,13.1,12.4,8,50
18,30,7,,200.7,0.098,3.1,20.5,15.7,0.153,0.2,2.1,0.7,0.2,0.8,1.1,0.7,0,0.3,0,0.5,0.4,0.4,0.2,2.9,25.8,20.1,20.3,35.6,25.5,11.3,15.5,11.9,12.6,20.6,6,10.5,10.3,5,69.4
18,30,15,,200.2,0.098,3.1,20.5,15.7,0.153,0.4,1.3,1.3,0.8,1.1,0.5,0.8,0.6,0.2,0.2,0.5,0.3,0.1,0.1,2.7,25.3,24.8,20.8,32.5,34.7,11.9,19,18.8,12.4,18,7.5,15.5,1.8,7.5,75.2
18,30,23,,200.7,0.098,3,20.6,15.6,0.152,0.1,2.1,0.5,0.4,1.1,1.1,0.4,0.3,0.4,0.1,0.2,0.2,0.4,0,3,24.6,25.6,21.3,32.2,27.5,10.8,18.8,15.9,15.6,14.4,14.4,14.5,10,3.2,72.4
18,30,32,,200.2,0.098,3.1,20.5,15.5,0.153,0.3,1.3,1.1,0.6,1.1,0.5,0.8,0.9,0.1,0.2,0.6,0.6,0.1,0.1,2.9,30.8,36.6,26,28.1,24.8,18.5,15.3,9.8,8.5,4,6.7,6.2,4.9,4.2,72.7
18,30,40,,200.7,0.098,3.1,20.5,15.4,0.153,0.3,1.5,1.3,1.1,0.9,0.5,0.6,0.7,0.2,0.1,0.5,0.5,0.1,0.2,2.9,26.8,25.6,22.1,26.8,33.5,9.6,16.8,21.3,14.8,13.6,21.8,12,7.2,3.3,68.4
18,30,48,,200.2,0.098,3.1,20.6,15.7,0.154,0.2,2,0.7,0.3,1,1.1,0.7,0,0.3,0,0.5,0.4,0.4,0.2,3,25.6,23.6,22.5,33.3,22.8,19.6,18.8,10.6,12.1,18,10.3,7.7,9,2.3,70.5
18,30,56,,200.7,0.098,3.1,20.6,15.7,0.152,0.1,2,0.6,0.5,1.3,1.1,0.7,0.1,0.4,0.1,0.4,0.6,0.5,0.1,3.2,26.6,23.3,26.1,20.3,38.6,17.8,25.1,19.8,21.1,15,18.3,9.4,8,4.7,80
18,31,4,,200.2,0.098,3.1,20.6,15.7,0.153,0.4,1.5,0.9,0.9,1.3,0.4,0.6,0.8,0.2,0.1,0.5,0.7,0.1,0.3,2.9,21.6,20.1,16.8,28.8,24.3,11.5,14,16.5,15.8,17.3,11,13,10.5,4.7,64.5
18,31,13,,200.7,0.098,3.1,20.6,15.7,0.152,0.4,1.6,1.1,0.9,1.1,0.3,0.6,0.7,0.1,0.1,0.4,0.5,0,0.4,2.7,28.8,24.5,17.6,18.3,30.8,15.5,23.3,13.5,15.3,10.5,5.5,7.5,3.9,8.4,67.2
18,31,21,,200.2,0.098,3.1,20.6,15.7,0.153,0.1,2.2,0.8,0.6,1.5,1.3,0.5,0.3,0.4,0.2,0.3,0.3,0.5,0.1,3.2,23.1,31.3,21.5,29.5,19.1,12.8,22.5,17.8,13,14.3,7.5,6.9,5.2,5.7,69
18,31,29,,200.7,0.098,3.1,20.5,15.7,0.153,0.5,1.5,1.1,0.8,1,0.4,0.8,1,0.1,0.1,0.5,0.7,0.1,0.1,3,25.8,23.6,16.6,28.1,28.8,19.3,21.1,15.6,14,17.5,12,14,12.5,7.2,72.5
